761,5,bet,call,check,fold,raise
0.02,0.06,0.5,2.0,0.0,1
0.12,0.16,0.5,2.0,0.0,1
0.04666666666666667,0.16,0.905,3.0,1.0,0
0.14666666666666667,0.36,0.905,3.0,1.0,1
0.11333333333333333,0.36,0.888,3.0,2.0,2
0.18,0.46,0.888,3.0,2.0,1
0.14666666666666667,0.46,0.8785,3.0,3.0,2
0.21333333333333335,0.56,0.8785,3.0,3.0,1
0.02,0.04,0.5,2.0,0.0,1
0.08,0.18,0.7515,3.0,1.0,3
0.11333333333333333,0.38,0.6425,3.0,2.0,2
0.14666666666666667,0.48,0.5205,3.0,3.0,2
0.095,0.16,0.5,4.0,0.0,1
0.023333333333333334,0.16,0.1745,6.0,1.0,2
0.12333333333333334,0.36,0.1745,6.0,1.0,1
0.056666666666666664,0.36,0.086,6.0,2.0,2
0.056666666666666664,0.36,0.6615,6.0,3.0,0
0.13,0.18,0.5,4.0,0.0,1
0.023333333333333334,0.18,0.8145,6.0,1.0,2
0.14,0.38,0.8145,6.0,1.0,3
0.056666666666666664,0.38,0.7385,6.0,2.0,2
0.09,0.48,0.5405,6.0,3.0,3
0.013333333333333334,0.04,0.5,3.0,0.0,2
0.12,0.14,0.5,2.0,0.0,1
0.085,0.24,0.493,4.0,1.0,3
0.11,0.34,0.5435,4.0,2.0,3
0.085,0.34,0.459,4.0,3.0,2
0.013333333333333334,0.02,0.5,3.0,0.0,4
0.035,0.16,0.7105,4.0,1.0,0
0.06,0.26,0.7405,4.0,2.0,0
0.085,0.36,0.6215,4.0,3.0,2
0.135,0.46,0.6215,4.0,3.0,1
0.01,0.04,0.5,4.0,0.0,2
0.01,0.04,0.1495,4.0,1.0,2
0.01,0.04,0.162,4.0,2.0,2
0.01,0.04,0.181,4.0,3.0,2
0.02666666666666667,0.04,0.5,3.0,0.0,1
0.01,0.04,0.0205,4.0,1.0,2
0.01,0.04,0.0275,4.0,2.0,2
0.01,0.04,0.035,4.0,3.0,2
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.01,0.06,0.157,4.0,1.0,2
0.01,0.06,0.181,4.0,2.0,2
0.01,0.06,0.1885,4.0,3.0,2
0.02666666666666667,0.04,0.5,3.0,0.0,1
0.008,0.04,0.049,5.0,1.0,2
0.048,0.14,0.0835,5.0,2.0,3
0.048,0.14,0.3065,5.0,3.0,3
0.108,0.44,0.3065,5.0,3.0,3
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.008,0.06,0.928,5.0,1.0,2
0.008,0.06,0.9975,5.0,2.0,0
0.028,0.16,0.997,5.0,3.0,0
0.068,0.26,0.997,5.0,3.0,4
0.008,0.04,0.5,5.0,0.0,2
0.12,0.14,0.5,2.0,0.0,1
0.023333333333333334,0.14,0.1235,6.0,1.0,2
0.056666666666666664,0.24,0.1235,6.0,1.0,3
0.04,0.24,0.0455,6.0,2.0,2
0.07333333333333333,0.34,0.0455,6.0,2.0,3
0.056666666666666664,0.34,0.0545,6.0,3.0,2
0.01,0.0,0.5,4.0,0.0,4
0.023333333333333334,0.14,0.578,6.0,1.0,0
0.04,0.24,0.442,6.0,2.0,0
0.056666666666666664,0.34,0.3575,6.0,3.0,2
0.013333333333333334,0.02,0.5,3.0,0.0,1
0.028,0.16,0.789,5.0,1.0,2
0.048,0.26,0.782,5.0,2.0,2
0.068,0.36,0.706,5.0,3.0,2
0.008,0.04,0.5,5.0,0.0,1
0.12,0.14,0.5,2.0,0.0,1
0.068,0.24,0.883,5.0,1.0,1
0.088,0.34,0.858,5.0,2.0,1
0.108,0.44,0.7845,5.0,3.0,1
0.06,0.14,0.5,4.0,0.0,1
0.023333333333333334,0.14,0.552,6.0,1.0,2
0.07333333333333333,0.24,0.378,6.0,2.0,3
0.088,0.34,0.5775,5.0,3.0,3
0.12666666666666668,0.18,0.5,3.0,0.0,1
0.023333333333333334,0.18,0.8205,6.0,1.0,2
0.023333333333333334,0.18,0.8145,6.0,2.0,0
0.04,0.28,0.786,6.0,3.0,0
0.01,0.04,0.5,4.0,0.0,1
0.008,0.04,0.336,5.0,1.0,2
0.008,0.04,0.351,5.0,2.0,2
0.008,0.04,0.369,5.0,3.0,2
0.02,0.04,0.5,2.0,0.0,1
0.008,0.04,0.2305,5.0,1.0,2
0.008,0.04,0.2375,5.0,2.0,2
0.008,0.04,0.2645,5.0,3.0,2
0.008,0.0,0.5,5.0,0.0,4
0.108,0.24,0.858,5.0,1.0,1
0.11,0.24,0.6925,4.0,2.0,4
0.088,0.44,0.9125,5.0,3.0,0
0.07,0.16,0.5,4.0,0.0,1
0.028,0.16,0.889,5.0,1.0,0
0.048,0.26,0.7195,5.0,2.0,0
0.16,0.46,0.7195,4.0,2.0,1
0.088,0.46,0.9155,5.0,3.0,2
0.128,0.56,0.9155,5.0,3.0,1
0.0,0.02,0.5,2.0,0.0,4
0.028,0.16,0.965,5.0,1.0,0
0.048,0.26,0.891,5.0,2.0,0
0.068,0.36,0.886,5.0,3.0,0
0.128,0.56,0.886,5.0,3.0,1
0.12,0.18,0.5,2.0,0.0,1
0.068,0.28,0.355,5.0,1.0,3
0.088,0.38,0.368,5.0,2.0,3
0.088,0.38,0.2505,5.0,3.0,3
0.008,0.04,0.5,5.0,0.0,1
0.105,0.14,0.5,4.0,0.0,1
0.048,0.14,0.875,5.0,1.0,4
0.068,0.34,0.962,5.0,2.0,0
0.088,0.44,0.963,5.0,3.0,0
0.016,0.04,0.5,5.0,0.0,1
0.13,0.14,0.5,4.0,0.0,1
0.108,0.34,0.9495,5.0,1.0,3
0.108,0.44,0.5595,5.0,2.0,3
0.128,0.54,0.6755,5.0,3.0,3
0.02,0.04,0.5,4.0,0.0,1
0.105,0.14,0.5,4.0,0.0,1
0.07333333333333333,0.24,0.2905,6.0,1.0,3
0.04,0.24,0.3105,6.0,2.0,2
0.04,0.24,0.19,6.0,3.0,2
0.03,0.04,0.5,4.0,0.0,4
0.023333333333333334,0.18,0.7385,6.0,1.0,0
0.04,0.28,0.8085,6.0,2.0,2
0.04,0.28,0.8,6.0,3.0,2
0.07333333333333333,0.38,0.8,6.0,3.0,1
0.0,0.0,0.5,6.0,0.0,2
0.023333333333333334,0.14,0.0,6.0,1.0,2
0.04,0.14,0.0,6.0,2.0,3
0.148,0.54,0.0,5.0,2.0,3
0.09,0.54,0.1985,6.0,3.0,2
0.104,0.16,0.5,5.0,0.0,1
0.023333333333333334,0.16,0.989,6.0,1.0,2
0.023333333333333334,0.16,0.981,6.0,2.0,0
0.088,0.26,0.981,5.0,2.0,4
0.09,0.66,0.951,6.0,3.0,2
0.148,0.76,0.951,5.0,3.0,1
0.08,0.16,0.5,3.0,0.0,1
0.02,0.16,0.4705,7.0,1.0,2
0.04857142857142857,0.26,0.4705,7.0,1.0,3
0.03428571428571429,0.26,0.482,7.0,2.0,2
0.03428571428571429,0.26,0.6695,7.0,3.0,2
0.06285714285714286,0.36,0.6695,7.0,3.0,3
0.0,0.0,0.5,3.0,0.0,4
0.02,0.14,0.6475,7.0,1.0,0
0.03428571428571429,0.24,0.804,7.0,2.0,2
0.03428571428571429,0.24,0.7465,7.0,3.0,0
0.06333333333333334,0.0,0.5,6.0,0.0,1
0.264,0.34,0.5,5.0,0.0,1
0.0425,0.34,0.0,8.0,1.0,2
0.10571428571428572,0.44,0.0,7.0,2.0,3
0.09142857142857143,0.64,0.209,7.0,3.0,2
0.12,0.26,0.5,6.0,0.0,1
0.284,0.36,0.5,5.0,0.0,1
0.0425,0.36,0.003,8.0,1.0,2
0.0675,0.46,0.003,8.0,1.0,1
0.055,0.46,0.396,8.0,2.0,0
0.13428571428571429,0.66,0.396,7.0,2.0,1
0.08,0.66,0.3575,8.0,3.0,2
0.12,0.76,0.3575,7.0,3.0,1
0.02,0.06,0.5,2.0,0.0,1
0.006666666666666667,0.06,0.335,6.0,1.0,2
0.006666666666666667,0.06,0.345,6.0,2.0,2
0.006666666666666667,0.06,0.2525,6.0,3.0,2
0.02,0.04,0.5,2.0,0.0,2
0.006666666666666667,0.04,0.3245,6.0,1.0,2
0.006666666666666667,0.04,0.343,6.0,2.0,2
0.006666666666666667,0.04,0.235,6.0,3.0,2
0.008,0.04,0.5,5.0,0.0,2
0.09333333333333334,0.14,0.5,3.0,0.0,1
0.056666666666666664,0.24,0.911,6.0,1.0,3
0.056666666666666664,0.24,0.8435,6.0,2.0,3
0.14,0.64,0.8435,6.0,2.0,3
0.14,0.74,0.6715,6.0,3.0,3
0.02,0.02,0.5,4.0,0.0,4
0.023333333333333334,0.16,0.9595,6.0,1.0,0
0.04,0.26,0.9575,6.0,2.0,0
0.09,0.36,0.9575,6.0,2.0,4
0.10666666666666667,0.76,0.747,6.0,3.0,0
0.02,0.04,0.5,4.0,0.0,1
0.12666666666666668,0.14,0.5,3.0,0.0,1
0.07333333333333333,0.24,0.435,6.0,1.0,3
0.07333333333333333,0.24,0.9005,6.0,2.0,3
0.15666666666666668,0.64,0.9005,6.0,2.0,3
0.15666666666666668,0.74,0.6735,6.0,3.0,3
0.01,0.0,0.5,4.0,0.0,1
0.023333333333333334,0.14,0.218,6.0,1.0,2
0.04,0.24,0.694,6.0,2.0,2
0.056666666666666664,0.34,0.751,6.0,3.0,2
0.01,0.04,0.5,4.0,0.0,1
0.12666666666666668,0.14,0.5,3.0,0.0,1
0.023333333333333334,0.14,0.344,6.0,1.0,2
0.07333333333333333,0.24,0.344,6.0,1.0,1
0.04,0.24,0.68,6.0,2.0,2
0.088,0.34,0.68,5.0,2.0,1
0.056666666666666664,0.34,0.763,6.0,3.0,2
0.09,0.44,0.763,6.0,3.0,1
0.12,0.18,0.5,2.0,0.0,1
0.023333333333333334,0.18,0.9335,6.0,1.0,2
0.056666666666666664,0.28,0.9335,6.0,1.0,1
0.04,0.28,0.892,6.0,2.0,0
0.09,0.48,0.892,6.0,2.0,1
0.07333333333333333,0.48,0.8135,6.0,3.0,2
0.0,0.0,0.5,3.0,0.0,2
0.023333333333333334,0.14,0.7315,6.0,1.0,2
0.056666666666666664,0.24,0.728,6.0,2.0,3
0.07333333333333333,0.44,0.6635,6.0,3.0,2
0.006666666666666667,0.04,0.5,6.0,0.0,2
0.12,0.14,0.5,2.0,0.0,1
0.023333333333333334,0.14,0.93,6.0,1.0,2
0.056666666666666664,0.24,0.93,6.0,1.0,3
0.04,0.24,0.748,6.0,2.0,2
0.056666666666666664,0.34,0.621,6.0,3.0,2
0.008,0.0,0.5,5.0,0.0,4
0.023333333333333334,0.14,0.164,6.0,1.0,0
0.07333333333333333,0.34,0.063,6.0,2.0,1
0.09,0.44,0.675,6.0,3.0,1
0.013333333333333334,0.02,0.5,3.0,0.0,4
0.035,0.16,0.4135,4.0,1.0,2
0.035,0.16,0.4165,4.0,2.0,2
0.035,0.16,0.338,4.0,3.0,2
0.01,0.04,0.5,4.0,0.0,2
0.12,0.14,0.5,2.0,0.0,1
0.035,0.14,0.1045,4.0,1.0,2
0.035,0.14,0.101,4.0,2.0,2
0.035,0.14,0.092,4.0,3.0,2
0.0,0.0,0.5,4.0,0.0,2
0.15,0.24,0.5,2.0,0.0,1
0.06,0.24,0.9185,4.0,1.0,2
0.06,0.24,0.8625,4.0,2.0,2
0.085,0.34,0.829,4.0,3.0,2
0.16,0.54,0.829,4.0,3.0,3
0.025,0.0,0.5,4.0,0.0,4
0.06,0.24,0.571,4.0,1.0,2
0.11,0.34,0.4575,4.0,2.0,1
0.11,0.34,1.0,4.0,3.0,4
0.02,0.04,0.5,2.0,0.0,2
0.01,0.04,0.356,4.0,1.0,2
0.01,0.04,0.7765,4.0,2.0,2
0.01,0.04,0.733,4.0,3.0,0
0.01,0.04,0.5,4.0,0.0,2
0.01,0.04,0.5495,4.0,1.0,2
0.01,0.04,0.4165,4.0,2.0,2
0.06,0.14,0.322,4.0,3.0,3
0.013333333333333334,0.02,0.5,3.0,0.0,1
0.035,0.16,0.305,4.0,1.0,2
0.085,0.26,0.305,4.0,1.0,3
0.06,0.26,0.4685,4.0,2.0,2
0.06,0.26,0.3875,4.0,3.0,2
0.013333333333333334,0.04,0.5,3.0,0.0,1
0.12666666666666668,0.14,0.5,3.0,0.0,1
0.035,0.14,0.5,4.0,1.0,0
0.06,0.24,0.6065,4.0,2.0,2
0.06,0.24,0.4985,4.0,3.0,2
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.01,0.06,0.671,4.0,1.0,0
0.035,0.16,0.7675,4.0,2.0,0
0.06,0.26,0.637,4.0,3.0,2
0.02666666666666667,0.04,0.5,3.0,0.0,1
0.06,0.14,0.4725,4.0,1.0,3
0.085,0.24,0.5345,4.0,2.0,3
0.06,0.24,0.4245,4.0,3.0,2
0.02,0.04,0.5,2.0,0.0,4
0.04666666666666667,0.18,0.979,3.0,1.0,2
0.08,0.18,0.9435,3.0,2.0,4
0.18,0.48,0.9435,3.0,2.0,1
0.14666666666666667,0.48,0.898,3.0,3.0,0
0.02,0.06,0.5,2.0,0.0,1
0.12,0.16,0.5,2.0,0.0,1
0.04666666666666667,0.16,0.967,3.0,1.0,2
0.04666666666666667,0.16,0.94,3.0,2.0,0
0.11333333333333333,0.26,0.94,3.0,2.0,4
0.14666666666666667,0.56,0.8915,3.0,3.0,2
0.21333333333333335,0.66,0.8915,3.0,3.0,1
0.013333333333333334,0.04,0.5,3.0,0.0,1
0.013333333333333334,0.04,0.5745,3.0,1.0,2
0.013333333333333334,0.04,0.4205,3.0,2.0,0
0.04666666666666667,0.14,0.429,3.0,3.0,2
0.02,0.04,0.5,2.0,0.0,1
0.013333333333333334,0.04,0.135,3.0,1.0,2
0.013333333333333334,0.04,0.1075,3.0,2.0,2
0.08,0.14,0.1075,3.0,2.0,3
0.04666666666666667,0.14,0.091,3.0,3.0,2
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.01,0.06,0.2035,4.0,1.0,2
0.08,0.16,0.2035,3.0,1.0,1
0.035,0.16,0.934,4.0,2.0,0
0.06,0.26,0.9015,4.0,3.0,0
0.02666666666666667,0.04,0.5,3.0,0.0,1
0.01,0.04,0.5775,4.0,1.0,2
0.085,0.24,0.6425,4.0,2.0,3
0.11,0.34,0.5095,4.0,3.0,3
0.02666666666666667,0.04,0.5,3.0,0.0,2
0.01,0.04,0.4445,4.0,1.0,2
0.01,0.04,0.368,4.0,2.0,2
0.01,0.04,0.2375,4.0,3.0,2
0.013333333333333334,0.04,0.5,3.0,0.0,2
0.01,0.04,0.1435,4.0,1.0,2
0.01,0.04,0.1305,4.0,2.0,2
0.01,0.04,0.0805,4.0,3.0,2
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.01,0.06,0.007,4.0,1.0,2
0.01,0.06,0.016,4.0,2.0,2
0.01,0.06,0.0025,4.0,3.0,2
0.12,0.18,0.5,2.0,0.0,1
0.035,0.18,0.7095,4.0,1.0,2
0.06,0.28,0.6015,4.0,2.0,2
0.11,0.38,0.4245,4.0,3.0,3
0.0,0.02,0.5,2.0,0.0,4
0.035,0.16,0.9935,4.0,1.0,2
0.085,0.26,0.9935,4.0,1.0,1
0.06,0.26,0.988,4.0,2.0,2
0.06,0.26,0.891,4.0,3.0,0
0.08,0.16,0.5,3.0,0.0,1
0.035,0.16,0.5065,4.0,1.0,2
0.035,0.16,0.9715,4.0,2.0,2
0.085,0.16,0.9715,4.0,2.0,4
0.085,0.36,0.9195,4.0,3.0,0
0.12666666666666668,0.18,0.5,3.0,0.0,1
0.035,0.18,0.2935,4.0,1.0,2
0.035,0.18,0.3095,4.0,2.0,2
0.135,0.38,0.3095,4.0,2.0,3
0.135,0.48,0.4005,4.0,3.0,3
0.06,0.14,0.5,4.0,0.0,1
0.085,0.24,0.987,4.0,1.0,1
0.085,0.24,0.9565,4.0,2.0,4
0.11,0.44,0.915,4.0,3.0,0
0.0,0.0,0.5,4.0,0.0,2
0.035,0.14,0.801,4.0,1.0,2
0.06,0.24,0.8545,4.0,2.0,2
0.135,0.44,0.8545,4.0,2.0,3
0.11,0.44,0.834,4.0,3.0,2
0.16,0.54,0.834,4.0,3.0,3
0.03,0.06,0.5,4.0,0.0,1
0.01,0.06,0.4625,4.0,1.0,2
0.07,0.06,0.4625,2.0,1.0,3
0.22,0.36,0.4625,2.0,1.0,3
0.085,0.36,0.778,4.0,2.0,2
0.135,0.46,0.778,4.0,2.0,3
0.11,0.46,0.7785,4.0,3.0,2
0.16,0.56,0.7785,4.0,3.0,3
0.03,0.04,0.5,4.0,0.0,2
0.01,0.04,0.632,4.0,1.0,0
0.12,0.14,0.632,2.0,1.0,4
0.085,0.44,0.838,4.0,2.0,0
0.11,0.54,0.895,4.0,3.0,0
0.02,0.06,0.5,2.0,0.0,1
0.01,0.06,0.4255,4.0,1.0,2
0.01,0.06,0.3325,4.0,2.0,2
0.01,0.06,0.224,4.0,3.0,2
0.02,0.04,0.5,2.0,0.0,1
0.01,0.04,0.1085,4.0,1.0,2
0.01,0.04,0.0635,4.0,2.0,2
0.01,0.04,0.063,4.0,3.0,2
0.02666666666666667,0.04,0.5,3.0,0.0,1
0.01,0.04,0.0355,4.0,1.0,2
0.01,0.04,0.0165,4.0,2.0,2
0.01,0.04,0.018,4.0,3.0,2
0.013333333333333334,0.04,0.5,3.0,0.0,1
0.01,0.04,0.2915,4.0,1.0,2
0.01,0.04,0.169,4.0,2.0,2
0.01,0.04,0.175,4.0,3.0,2
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.01,0.06,0.159,4.0,1.0,2
0.01,0.06,0.0815,4.0,2.0,2
0.01,0.06,0.076,4.0,3.0,2
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.008,0.06,0.191,5.0,1.0,2
0.008,0.06,0.2065,5.0,2.0,2
0.008,0.06,0.2625,5.0,3.0,2
0.06,0.16,0.2625,4.0,3.0,1
0.02666666666666667,0.04,0.5,3.0,0.0,1
0.008,0.04,0.0805,5.0,1.0,2
0.008,0.04,0.091,5.0,2.0,2
0.008,0.04,0.1475,5.0,3.0,2
0.03,0.06,0.5,4.0,0.0,1
0.006666666666666667,0.06,0.385,6.0,1.0,2
0.006666666666666667,0.06,0.6015,6.0,2.0,2
0.068,0.26,0.6015,5.0,2.0,3
0.04,0.26,0.6885,6.0,3.0,2
0.07333333333333333,0.36,0.6885,6.0,3.0,3
0.03,0.04,0.5,4.0,0.0,2
0.006666666666666667,0.04,0.577,6.0,1.0,2
0.023333333333333334,0.04,0.836,6.0,2.0,4
0.04,0.24,0.7915,6.0,3.0,0
0.02,0.04,0.5,2.0,0.0,2
0.006666666666666667,0.04,0.363,6.0,1.0,2
0.006666666666666667,0.04,0.3815,6.0,2.0,2
0.04,0.14,0.3815,6.0,2.0,1
0.023333333333333334,0.14,0.9755,6.0,3.0,0
0.056666666666666664,0.24,0.9755,6.0,3.0,4
0.01,0.04,0.5,4.0,0.0,2
0.006666666666666667,0.04,0.854,6.0,1.0,2
0.006666666666666667,0.04,0.885,6.0,2.0,2
0.04,0.14,0.8635,6.0,3.0,3
0.09,0.44,0.8635,6.0,3.0,3
0.013333333333333334,0.04,0.5,6.0,0.0,1
0.12,0.14,0.5,5.0,0.0,1
0.068,0.24,1.0,5.0,1.0,1
0.07333333333333333,0.34,1.0,6.0,2.0,1
0.12333333333333334,0.44,1.0,6.0,2.0,1
