761,5,bet,call,check,fold,raise
0.10666666666666667,0.54,1.0,6.0,3.0,1
0.15666666666666668,0.64,1.0,6.0,3.0,1
0.02,0.0,0.5,6.0,0.0,1
0.11,0.24,0.102,4.0,1.0,3
0.07333333333333333,0.24,0.8545,6.0,2.0,3
0.10666666666666667,0.44,0.9545,6.0,3.0,3
0.06,0.16,0.5,6.0,0.0,1
0.023333333333333334,0.16,0.746,6.0,1.0,2
0.04,0.26,0.9535,6.0,2.0,2
0.10666666666666667,0.46,0.9535,6.0,2.0,3
0.07333333333333333,0.46,0.8725,6.0,3.0,2
0.14,0.66,0.8725,6.0,3.0,3
0.045,0.04,0.5,4.0,0.0,1
0.03428571428571429,0.28,0.504,7.0,1.0,2
0.03428571428571429,0.28,0.468,7.0,2.0,2
0.09,0.38,0.468,6.0,2.0,3
0.04857142857142857,0.38,0.509,7.0,3.0,2
0.09,0.48,0.509,6.0,3.0,3
0.005714285714285714,0.04,0.5,7.0,0.0,1
0.12,0.24,0.5,4.0,0.0,1
0.03428571428571429,0.24,0.0,7.0,1.0,2
0.03428571428571429,0.24,0.0,7.0,2.0,0
0.04857142857142857,0.34,1.0,7.0,3.0,0
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.005714285714285714,0.06,0.603,7.0,1.0,2
0.005714285714285714,0.06,0.6525,7.0,2.0,2
0.005714285714285714,0.06,0.443,7.0,3.0,2
0.02666666666666667,0.04,0.5,3.0,0.0,2
0.005714285714285714,0.04,0.107,7.0,1.0,2
0.005714285714285714,0.04,0.853,7.0,2.0,2
0.005714285714285714,0.04,0.599,7.0,3.0,2
0.016,0.0,0.5,5.0,0.0,1
0.02,0.14,0.859,7.0,1.0,2
0.06285714285714286,0.34,0.898,7.0,2.0,3
0.07714285714285714,0.44,0.8675,7.0,3.0,3
0.064,0.16,0.5,5.0,0.0,1
0.02,0.16,0.1025,7.0,1.0,2
0.04857142857142857,0.26,0.1025,7.0,1.0,1
0.03428571428571429,0.26,0.527,7.0,2.0,0
0.04857142857142857,0.36,0.965,7.0,3.0,0
0.024,0.04,0.5,5.0,0.0,1
0.005714285714285714,0.04,0.0,7.0,1.0,2
0.048,0.04,0.0005,5.0,2.0,3
0.03428571428571429,0.24,0.1045,7.0,3.0,2
0.032,0.04,0.5,5.0,0.0,2
0.005714285714285714,0.04,0.231,7.0,1.0,2
0.03428571428571429,0.14,0.3,7.0,2.0,1
0.11,0.24,0.3,4.0,2.0,1
0.03428571428571429,0.24,0.6305,7.0,3.0,2
0.06285714285714286,0.34,0.6305,7.0,3.0,1
0.017142857142857144,0.04,0.5,7.0,0.0,1
0.005714285714285714,0.04,0.0,7.0,1.0,2
0.005714285714285714,0.04,0.2985,7.0,2.0,0
0.02,0.14,0.941,7.0,3.0,0
0.022857142857142857,0.04,0.5,7.0,0.0,1
0.005714285714285714,0.04,0.0,7.0,1.0,2
0.03428571428571429,0.14,0.0,7.0,2.0,3
0.04857142857142857,0.24,0.161,7.0,3.0,3
0.006666666666666667,0.04,0.5,6.0,0.0,1
0.006666666666666667,0.04,0.3425,6.0,1.0,2
0.005714285714285714,0.04,0.4715,7.0,2.0,2
0.02,0.04,0.876,7.0,3.0,4
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.005714285714285714,0.06,0.2135,7.0,1.0,2
0.005714285714285714,0.06,0.35,7.0,2.0,2
0.005714285714285714,0.06,0.8545,7.0,3.0,2
0.04857142857142857,0.26,0.8545,7.0,3.0,3
0.005714285714285714,0.04,0.5,7.0,0.0,2
0.08,0.14,0.5,4.0,0.0,1
0.02,0.14,0.0,7.0,1.0,2
0.07333333333333333,0.24,0.0,6.0,1.0,3
0.03428571428571429,0.24,0.005,7.0,2.0,2
0.07333333333333333,0.34,0.005,6.0,2.0,3
0.04857142857142857,0.34,0.3465,7.0,3.0,2
0.011428571428571429,0.04,0.5,7.0,0.0,1
0.105,0.14,0.5,4.0,0.0,1
0.02,0.14,0.714,7.0,1.0,0
0.03428571428571429,0.24,0.5735,7.0,2.0,0
0.04857142857142857,0.34,0.619,7.0,3.0,2
0.006666666666666667,0.04,0.5,6.0,0.0,1
0.12666666666666668,0.14,0.5,3.0,0.0,1
0.02,0.14,0.263,7.0,1.0,0
0.09142857142857143,0.34,0.263,7.0,1.0,1
0.04857142857142857,0.34,0.1455,7.0,2.0,2
0.056666666666666664,0.34,0.174,6.0,3.0,2
0.008,0.0,0.5,5.0,0.0,1
0.03428571428571429,0.14,0.2915,7.0,1.0,3
0.04857142857142857,0.34,0.141,7.0,2.0,2
0.056666666666666664,0.34,0.0495,6.0,3.0,2
0.02,0.06,0.5,2.0,0.0,2
0.005714285714285714,0.06,0.057,7.0,1.0,2
0.005714285714285714,0.06,0.0685,7.0,2.0,2
0.005714285714285714,0.06,0.077,7.0,3.0,2
0.02,0.04,0.5,2.0,0.0,2
0.005714285714285714,0.04,0.555,7.0,1.0,2
0.005714285714285714,0.04,0.4585,7.0,2.0,2
0.005714285714285714,0.04,0.352,7.0,3.0,2
0.02666666666666667,0.04,0.5,3.0,0.0,2
0.005,0.04,0.2115,8.0,1.0,2
0.0425,0.14,0.2115,8.0,1.0,1
0.0175,0.14,0.1905,8.0,2.0,2
0.0175,0.14,0.2195,8.0,3.0,2
0.006666666666666667,0.04,0.5,6.0,0.0,1
0.005,0.04,0.1865,8.0,1.0,0
0.0175,0.14,0.185,8.0,2.0,2
0.0175,0.14,0.222,8.0,3.0,2
0.045714285714285714,0.14,0.5,7.0,0.0,1
0.056666666666666664,0.24,0.075,6.0,1.0,3
0.055,0.34,0.165,8.0,2.0,3
0.0925,0.44,0.165,8.0,2.0,3
0.08,0.54,0.1895,8.0,3.0,3
0.1175,0.64,0.1895,8.0,3.0,3
0.005714285714285714,0.04,0.5,7.0,0.0,2
0.112,0.14,0.5,5.0,0.0,1
0.0175,0.14,0.6975,8.0,1.0,2
0.03,0.24,0.7415,8.0,2.0,2
0.08,0.44,0.7415,8.0,2.0,3
0.055,0.44,0.8465,8.0,3.0,2
0.105,0.64,0.8465,8.0,3.0,3
0.06571428571428571,0.14,0.5,7.0,0.0,1
0.07333333333333333,0.24,0.4785,6.0,1.0,1
0.055,0.24,0.8975,8.0,2.0,4
0.08,0.44,0.969,8.0,3.0,4
0.017142857142857144,0.04,0.5,7.0,0.0,1
0.04857142857142857,0.14,0.0,7.0,1.0,3
0.04857142857142857,0.24,0.0005,7.0,2.0,3
0.055,0.34,0.005,8.0,3.0,3
0.03333333333333333,0.04,0.5,6.0,0.0,2
0.005,0.04,0.147,8.0,1.0,0
0.0175,0.14,0.93,8.0,2.0,0
0.03,0.24,0.981,8.0,3.0,0
0.0475,0.14,0.5,8.0,0.0,1
0.06285714285714286,0.24,0.0,7.0,1.0,3
0.0675,0.34,0.0,8.0,2.0,3
0.0425,0.34,0.001,8.0,3.0,2
0.065,0.14,0.5,8.0,0.0,1
0.07714285714285714,0.24,0.0855,7.0,1.0,3
0.08,0.34,0.0975,8.0,2.0,3
0.0425,0.34,0.0135,8.0,3.0,2
0.03,0.14,0.5,8.0,0.0,1
0.04857142857142857,0.24,0.2245,7.0,1.0,1
0.055,0.34,0.333,8.0,2.0,1
0.0425,0.34,0.962,8.0,3.0,2
0.0,0.0,0.5,8.0,0.0,2
0.02,0.14,0.756,7.0,1.0,2
0.03,0.24,0.742,8.0,2.0,2
0.0425,0.34,0.3265,8.0,3.0,2
0.017142857142857144,0.04,0.5,7.0,0.0,1
0.005714285714285714,0.04,0.451,7.0,1.0,0
0.0175,0.14,0.46,8.0,2.0,0
0.03,0.24,0.9045,8.0,3.0,0
0.01,0.04,0.5,8.0,0.0,1
0.005714285714285714,0.04,0.3775,7.0,1.0,2
0.056666666666666664,0.14,0.3775,6.0,1.0,3
0.0175,0.14,0.383,8.0,2.0,2
0.055,0.24,0.383,8.0,2.0,3
0.03,0.24,0.1735,8.0,3.0,2
0.06285714285714286,0.34,0.1735,7.0,3.0,3
0.005,0.04,0.5,8.0,0.0,1
0.005,0.04,0.009,8.0,1.0,2
0.03,0.14,0.3795,8.0,2.0,1
0.10666666666666667,0.34,0.3795,6.0,2.0,1
0.0675,0.44,0.9835,8.0,3.0,1
0.105,0.54,0.9835,8.0,3.0,1
0.013333333333333334,0.04,0.5,6.0,0.0,1
0.005,0.04,0.2375,8.0,1.0,2
0.03,0.04,0.44,8.0,2.0,4
0.12333333333333334,0.34,0.44,6.0,2.0,1
0.0675,0.34,0.9885,8.0,3.0,4
0.032,0.04,0.5,5.0,0.0,1
0.005,0.04,0.9705,8.0,1.0,2
0.005,0.04,0.7165,8.0,2.0,2
0.056666666666666664,0.14,0.7165,6.0,2.0,3
0.0425,0.44,0.801,8.0,3.0,2
0.0925,0.64,0.801,8.0,3.0,3
0.08,0.18,0.5,4.0,0.0,1
0.0175,0.18,0.011,8.0,1.0,2
0.0175,0.18,0.0145,8.0,2.0,2
0.0425,0.28,0.0035,8.0,3.0,3
0.02,0.02,0.5,4.0,0.0,4
0.0175,0.16,0.0895,8.0,1.0,2
0.0175,0.16,0.0975,8.0,2.0,2
0.0175,0.16,0.6405,8.0,3.0,0
0.07,0.16,0.5,4.0,0.0,1
0.02,0.16,0.355,7.0,1.0,2
0.02,0.16,0.2275,7.0,2.0,2
0.07714285714285714,0.36,0.2275,7.0,2.0,1
0.04857142857142857,0.36,1.0,7.0,3.0,2
0.06285714285714286,0.36,1.0,7.0,3.0,4
0.006666666666666667,0.04,0.5,6.0,0.0,2
0.12666666666666668,0.14,0.5,3.0,0.0,1
0.02,0.14,0.687,7.0,1.0,2
0.02,0.14,0.941,7.0,2.0,2
0.09142857142857143,0.34,0.941,7.0,2.0,3
0.04857142857142857,0.34,0.798,7.0,3.0,2
0.10571428571428572,0.54,0.798,7.0,3.0,3
0.006666666666666667,0.0,0.5,6.0,0.0,1
0.02,0.14,0.91,7.0,1.0,2
0.03428571428571429,0.14,0.868,7.0,2.0,3
0.04857142857142857,0.34,0.88,7.0,3.0,2
0.12,0.54,0.88,7.0,3.0,3
0.0,0.0,0.5,6.0,0.0,2
0.164,0.24,0.5,5.0,0.0,1
0.04,0.24,0.876,6.0,1.0,2
0.056666666666666664,0.34,0.7715,6.0,2.0,2
0.168,0.54,0.7715,5.0,2.0,3
0.12333333333333334,0.64,0.799,6.0,3.0,3
0.12,0.26,0.5,6.0,0.0,1
0.04,0.26,0.1295,6.0,1.0,2
0.12333333333333334,0.36,0.1295,6.0,1.0,1
0.056666666666666664,0.36,0.9705,6.0,2.0,2
0.128,0.36,0.9705,5.0,2.0,4
0.09,0.56,0.9785,6.0,3.0,0
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.006666666666666667,0.06,0.4805,6.0,1.0,2
0.006666666666666667,0.06,0.348,6.0,2.0,2
0.006666666666666667,0.06,0.392,6.0,3.0,2
0.01,0.04,0.5,4.0,0.0,1
0.006666666666666667,0.04,0.625,6.0,1.0,2
0.006666666666666667,0.04,0.439,6.0,2.0,2
0.048,0.14,0.5225,5.0,3.0,1
0.12666666666666668,0.18,0.5,3.0,0.0,1
0.02,0.18,0.864,7.0,1.0,2
0.03428571428571429,0.28,0.8965,7.0,2.0,2
0.06285714285714286,0.38,0.8965,7.0,2.0,3
0.04857142857142857,0.38,0.8305,7.0,3.0,2
0.07714285714285714,0.48,0.8305,7.0,3.0,3
0.0,0.0,0.5,6.0,0.0,4
0.04857142857142857,0.24,0.953,7.0,1.0,1
0.03428571428571429,0.24,0.928,7.0,2.0,0
0.04857142857142857,0.34,0.896,7.0,3.0,0
0.02,0.04,0.5,4.0,0.0,1
0.005714285714285714,0.04,0.1235,7.0,1.0,2
0.005714285714285714,0.04,0.4825,7.0,2.0,0
0.02,0.14,0.577,7.0,3.0,0
0.02666666666666667,0.04,0.5,3.0,0.0,2
0.005714285714285714,0.04,0.1115,7.0,1.0,2
0.005714285714285714,0.04,0.4775,7.0,2.0,2
0.03428571428571429,0.14,0.4775,7.0,2.0,1
0.02,0.14,0.583,7.0,3.0,2
0.04857142857142857,0.24,0.583,7.0,3.0,1
0.006666666666666667,0.04,0.5,6.0,0.0,1
0.005714285714285714,0.04,0.3395,7.0,1.0,2
0.005714285714285714,0.04,0.218,7.0,2.0,0
0.02,0.14,0.951,7.0,3.0,0
0.032,0.04,0.5,5.0,0.0,1
0.005714285714285714,0.04,0.602,7.0,1.0,2
0.005714285714285714,0.04,0.429,7.0,2.0,2
0.06,0.14,0.429,4.0,2.0,3
0.02,0.14,0.658,7.0,3.0,2
0.04857142857142857,0.24,0.658,7.0,3.0,3
0.011428571428571429,0.04,0.5,7.0,0.0,1
0.005714285714285714,0.04,0.0375,7.0,1.0,2
0.02,0.14,0.07,7.0,2.0,2
0.056666666666666664,0.24,0.7035,6.0,3.0,3
0.03,0.04,0.5,4.0,0.0,2
0.005714285714285714,0.04,0.008,7.0,1.0,2
0.04,0.14,0.008,6.0,1.0,1
0.02,0.14,0.011,7.0,2.0,2
0.02,0.14,0.948,7.0,3.0,0
0.02666666666666667,0.04,0.5,3.0,0.0,1
0.005714285714285714,0.04,0.002,7.0,1.0,2
0.03428571428571429,0.14,0.002,7.0,1.0,3
0.02,0.14,0.408,7.0,2.0,2
0.03428571428571429,0.24,0.291,7.0,3.0,2
0.06285714285714286,0.34,0.291,7.0,3.0,3
0.005714285714285714,0.04,0.5,7.0,0.0,2
0.005714285714285714,0.04,0.7225,7.0,1.0,2
0.04857142857142857,0.14,0.7225,7.0,1.0,3
0.04857142857142857,0.24,0.666,7.0,2.0,3
0.03428571428571429,0.24,0.6215,7.0,3.0,2
0.07714285714285714,0.34,0.6215,7.0,3.0,3
0.02,0.04,0.5,4.0,0.0,1
0.005714285714285714,0.04,0.8785,7.0,1.0,0
0.06285714285714286,0.24,0.785,7.0,2.0,1
0.03428571428571429,0.24,0.732,7.0,3.0,0
0.064,0.16,0.5,5.0,0.0,1
0.02,0.16,0.1415,7.0,1.0,2
0.056666666666666664,0.26,0.1415,6.0,1.0,1
0.03428571428571429,0.26,0.1945,7.0,2.0,2
0.06285714285714286,0.36,0.1945,7.0,2.0,1
0.04857142857142857,0.36,0.8835,7.0,3.0,2
0.013333333333333334,0.04,0.5,6.0,0.0,1
0.13,0.14,0.5,4.0,0.0,1
0.02,0.14,0.9305,7.0,1.0,2
0.03428571428571429,0.24,0.9445,7.0,2.0,2
0.04857142857142857,0.34,0.754,7.0,3.0,2
0.07,0.16,0.5,4.0,0.0,1
0.023333333333333334,0.16,0.347,6.0,1.0,2
0.023333333333333334,0.16,0.2735,6.0,2.0,2
0.023333333333333334,0.16,0.1985,6.0,3.0,2
0.105,0.18,0.5,4.0,0.0,1
0.023333333333333334,0.18,0.002,6.0,1.0,2
0.023333333333333334,0.18,0.0,6.0,2.0,2
0.023333333333333334,0.18,0.0,6.0,3.0,2
0.006666666666666667,0.04,0.5,6.0,0.0,2
0.13,0.14,0.5,4.0,0.0,1
0.023333333333333334,0.14,0.084,6.0,1.0,2
0.023333333333333334,0.14,0.0255,6.0,2.0,2
0.023333333333333334,0.14,0.0375,6.0,3.0,2
0.006666666666666667,0.0,0.5,6.0,0.0,1
0.023333333333333334,0.14,0.041,6.0,1.0,2
0.023333333333333334,0.14,0.011,6.0,2.0,2
0.023333333333333334,0.14,0.014,6.0,3.0,2
0.048,0.14,0.5,5.0,0.0,1
0.02,0.14,0.9685,7.0,1.0,2
0.03428571428571429,0.24,0.9825,7.0,2.0,2
0.07714285714285714,0.44,0.9825,7.0,2.0,3
0.09142857142857143,0.54,0.931,7.0,3.0,3
0.0,0.0,0.5,6.0,0.0,4
0.02,0.14,0.9985,7.0,1.0,2
0.04857142857142857,0.24,0.9985,7.0,1.0,1
0.03428571428571429,0.24,0.978,7.0,2.0,2
0.04857142857142857,0.24,0.978,7.0,2.0,4
0.06285714285714286,0.44,0.922,7.0,3.0,0
0.03,0.04,0.5,4.0,0.0,2
0.005714285714285714,0.04,0.805,7.0,1.0,2
0.04,0.04,0.805,6.0,1.0,4
0.03428571428571429,0.24,0.978,7.0,2.0,0
0.04857142857142857,0.34,0.8015,7.0,3.0,0
0.005714285714285714,0.04,0.5,7.0,0.0,2
0.005714285714285714,0.04,0.8325,7.0,1.0,2
0.07333333333333333,0.24,0.8325,6.0,1.0,3
0.06285714285714286,0.34,0.847,7.0,2.0,3
0.07714285714285714,0.44,0.6365,7.0,3.0,3
0.016,0.04,0.5,5.0,0.0,1
0.03428571428571429,0.14,0.8365,7.0,1.0,3
0.09,0.24,0.8365,6.0,1.0,3
0.07714285714285714,0.34,0.847,7.0,2.0,3
0.09142857142857143,0.44,0.64,7.0,3.0,3
0.005714285714285714,0.04,0.5,7.0,0.0,2
0.005714285714285714,0.04,0.0475,7.0,1.0,2
0.04,0.14,0.0475,6.0,1.0,3
0.02,0.14,0.7005,7.0,2.0,2
0.04857142857142857,0.24,0.7005,7.0,2.0,3
0.03428571428571429,0.24,0.74,7.0,3.0,2
0.06285714285714286,0.34,0.74,7.0,3.0,3
0.011428571428571429,0.04,0.5,7.0,0.0,1
0.005714285714285714,0.04,0.798,7.0,1.0,0
0.02,0.14,0.8625,7.0,2.0,0
0.03428571428571429,0.24,0.997,7.0,3.0,0
0.02666666666666667,0.06,0.5,3.0,0.0,1
0.006666666666666667,0.06,0.206,6.0,1.0,2
0.006666666666666667,0.06,0.1355,6.0,2.0,2
0.006666666666666667,0.06,0.07,6.0,3.0,2
0.02666666666666667,0.04,0.5,3.0,0.0,1
0.006666666666666667,0.04,0.274,6.0,1.0,2
0.006666666666666667,0.04,0.221,6.0,2.0,2
0.04,0.14,0.115,6.0,3.0,3
0.006666666666666667,0.04,0.5,6.0,0.0,1
0.006666666666666667,0.04,0.613,6.0,1.0,2
0.006666666666666667,0.04,0.603,6.0,2.0,2
0.056666666666666664,0.14,0.535,6.0,3.0,1
0.05,0.04,0.5,2.0,0.0,4
0.2,0.38,0.5,2.0,0.0,1
0.056666666666666664,0.38,0.894,6.0,1.0,0
0.07333333333333333,0.48,0.787,6.0,2.0,0
